name,value,date
Macau,10,2020/3/4
Macau,10,2020/3/5
Macau,10,2020/3/6
Macau,10,2020/3/7
Macau,10,2020/3/8
Macau,10,2020/3/9
Macau,10,2020/3/10
Macau,10,2020/3/11
Macau,10,2020/3/12
Macau,10,2020/3/13
Macau,10,2020/3/14
Macau,10,2020/3/15
Macau,11,2020/3/16
Macau,12,2020/3/17
Macau,15,2020/3/18
Macau,17,2020/3/19
Macau,17,2020/3/20
Macau,18,2020/3/21
Macau,24,2020/3/22
Macau,24,2020/3/23
Macau,25,2020/3/24
Macau,30,2020/3/25
Macau,31,2020/3/26
Macau,33,2020/3/27
Macau,37,2020/3/28
Macau,37,2020/3/29
Macau,38,2020/3/30
Macau,41,2020/3/31
Macau,41,2020/4/1
Macau,41,2020/4/2
Macau,43,2020/4/3
Macau,43,2020/4/4
Macau,44,2020/4/5
Macau,44,2020/4/6
Macau,44,2020/4/7
Macau,45,2020/4/8
Macau,45,2020/4/9
Macau,45,2020/4/10
Macau,45,2020/4/11
Macau,45,2020/4/12
Macau,45,2020/4/13
Macau,45,2020/4/14
Macau,45,2020/4/15
Macau,45,2020/4/16
Macau,45,2020/4/17
Macau,45,2020/4/18
Macau,45,2020/4/19
Macau,45,2020/4/20
Macau,45,2020/4/21
Ningxia,1,2020/1/22
Ningxia,1,2020/1/23
Ningxia,2,2020/1/24
Ningxia,3,2020/1/25
Ningxia,4,2020/1/26
Ningxia,7,2020/1/27
Ningxia,11,2020/1/28
Ningxia,12,2020/1/29
Ningxia,17,2020/1/30
Ningxia,21,2020/1/31
Ningxia,26,2020/2/1
Ningxia,28,2020/2/2
Ningxia,31,2020/2/3
Ningxia,34,2020/2/4
Ningxia,34,2020/2/5
Ningxia,40,2020/2/6
Ningxia,43,2020/2/7
Ningxia,45,2020/2/8
Ningxia,45,2020/2/9
Ningxia,49,2020/2/10
Ningxia,53,2020/2/11
Ningxia,58,2020/2/12
Ningxia,64,2020/2/13
Ningxia,67,2020/2/14
Ningxia,70,2020/2/15
Ningxia,70,2020/2/16
Ningxia,70,2020/2/17
Ningxia,70,2020/2/18
Ningxia,71,2020/2/19
Ningxia,71,2020/2/20
Ningxia,71,2020/2/21
Ningxia,71,2020/2/22
Ningxia,71,2020/2/23
Ningxia,71,2020/2/24
Ningxia,71,2020/2/25
Ningxia,71,2020/2/26
Ningxia,72,2020/2/27
Ningxia,72,2020/2/28
Ningxia,73,2020/2/29
Ningxia,73,2020/3/1
Ningxia,74,2020/3/2
Ningxia,74,2020/3/3
Ningxia,75,2020/3/4
Ningxia,75,2020/3/5
Ningxia,75,2020/3/6
Ningxia,75,2020/3/7
Ningxia,75,2020/3/8
Ningxia,75,2020/3/9
Ningxia,75,2020/3/10
Ningxia,75,2020/3/11
Ningxia,75,2020/3/12
Ningxia,75,2020/3/13
Ningxia,75,2020/3/14
Ningxia,75,2020/3/15
Ningxia,75,2020/3/16
Ningxia,75,2020/3/17
Ningxia,75,2020/3/18
Ningxia,75,2020/3/19
Ningxia,75,2020/3/20
Ningxia,75,2020/3/21
Ningxia,75,2020/3/22
Ningxia,75,2020/3/23
Ningxia,75,2020/3/24
Ningxia,75,2020/3/25
Ningxia,75,2020/3/26
Ningxia,75,2020/3/27
Ningxia,75,2020/3/28
Ningxia,75,2020/3/29
Ningxia,75,2020/3/30
Ningxia,75,2020/3/31
Ningxia,75,2020/4/1
Ningxia,75,2020/4/2
Ningxia,75,2020/4/3
Ningxia,75,2020/4/4
Ningxia,75,2020/4/5
Ningxia,75,2020/4/6
Ningxia,75,2020/4/7
Ningxia,75,2020/4/8
Ningxia,75,2020/4/9
Ningxia,75,2020/4/10
Ningxia,75,2020/4/11
Ningxia,75,2020/4/12
Ningxia,75,2020/4/13
Ningxia,75,2020/4/14
Ningxia,75,2020/4/15
Ningxia,75,2020/4/16
Ningxia,75,2020/4/17
Ningxia,75,2020/4/18
Ningxia,75,2020/4/19
Ningxia,75,2020/4/20
Ningxia,75,2020/4/21
Qinghai,0,2020/1/22
Qinghai,0,2020/1/23
Qinghai,0,2020/1/24
Qinghai,1,2020/1/25
Qinghai,1,2020/1/26
Qinghai,6,2020/1/27
Qinghai,6,2020/1/28
Qinghai,6,2020/1/29
Qinghai,8,2020/1/30
Qinghai,8,2020/1/31
Qinghai,9,2020/2/1
Qinghai,11,2020/2/2
Qinghai,13,2020/2/3
Qinghai,15,2020/2/4
Qinghai,17,2020/2/5
Qinghai,18,2020/2/6
Qinghai,18,2020/2/7
Qinghai,18,2020/2/8
Qinghai,18,2020/2/9
Qinghai,18,2020/2/10
Qinghai,18,2020/2/11
Qinghai,18,2020/2/12
Qinghai,18,2020/2/13
Qinghai,18,2020/2/14
Qinghai,18,2020/2/15
Qinghai,18,2020/2/16
Qinghai,18,2020/2/17
Qinghai,18,2020/2/18
Qinghai,18,2020/2/19
Qinghai,18,2020/2/20
Qinghai,18,2020/2/21
Qinghai,18,2020/2/22
Qinghai,18,2020/2/23
Qinghai,18,2020/2/24
Qinghai,18,2020/2/25
Qinghai,18,2020/2/26
Qinghai,18,2020/2/27
Qinghai,18,2020/2/28
Qinghai,18,2020/2/29
Qinghai,18,2020/3/1
Qinghai,18,2020/3/2
Qinghai,18,2020/3/3
Qinghai,18,2020/3/4
Qinghai,18,2020/3/5
Qinghai,18,2020/3/6
Qinghai,18,2020/3/7
Qinghai,18,2020/3/8
Qinghai,18,2020/3/9
Qinghai,18,2020/3/10
Qinghai,18,2020/3/11
Qinghai,18,2020/3/12
Qinghai,18,2020/3/13
Qinghai,18,2020/3/14
Qinghai,18,2020/3/15
Qinghai,18,2020/3/16
Qinghai,18,2020/3/17
Qinghai,18,2020/3/18
Qinghai,18,2020/3/19
Qinghai,18,2020/3/20
Qinghai,18,2020/3/21
Qinghai,18,2020/3/22
Qinghai,18,2020/3/23
Qinghai,18,2020/3/24
Qinghai,18,2020/3/25
Qinghai,18,2020/3/26
Qinghai,18,2020/3/27
Qinghai,18,2020/3/28
Qinghai,18,2020/3/29
Qinghai,18,2020/3/30
Qinghai,18,2020/3/31
Qinghai,18,2020/4/1
Qinghai,18,2020/4/2
Qinghai,18,2020/4/3
Qinghai,18,2020/4/4
Qinghai,18,2020/4/5
Qinghai,18,2020/4/6
Qinghai,18,2020/4/7
Qinghai,18,2020/4/8
Qinghai,18,2020/4/9
Qinghai,18,2020/4/10
Qinghai,18,2020/4/11
Qinghai,18,2020/4/12
Qinghai,18,2020/4/13
Qinghai,18,2020/4/14
Qinghai,18,2020/4/15
Qinghai,18,2020/4/16
Qinghai,18,2020/4/17
Qinghai,18,2020/4/18
Qinghai,18,2020/4/19
Qinghai,18,2020/4/20
Qinghai,18,2020/4/21
Shaanxi,0,2020/1/22
Shaanxi,3,2020/1/23
Shaanxi,5,2020/1/24
Shaanxi,15,2020/1/25
Shaanxi,22,2020/1/26
Shaanxi,35,2020/1/27
Shaanxi,46,2020/1/28
Shaanxi,56,2020/1/29
Shaanxi,63,2020/1/30
Shaanxi,87,2020/1/31
Shaanxi,101,2020/2/1
Shaanxi,116,2020/2/2
Shaanxi,128,2020/2/3
Shaanxi,142,2020/2/4
Shaanxi,165,2020/2/5
Shaanxi,173,2020/2/6
Shaanxi,184,2020/2/7
Shaanxi,195,2020/2/8
Shaanxi,208,2020/2/9
Shaanxi,213,2020/2/10
Shaanxi,219,2020/2/11
Shaanxi,225,2020/2/12
Shaanxi,229,2020/2/13
Shaanxi,230,2020/2/14
Shaanxi,232,2020/2/15
Shaanxi,236,2020/2/16
Shaanxi,240,2020/2/17
Shaanxi,240,2020/2/18
Shaanxi,242,2020/2/19
Shaanxi,245,2020/2/20
Shaanxi,245,2020/2/21
Shaanxi,245,2020/2/22
Shaanxi,245,2020/2/23
Shaanxi,245,2020/2/24
Shaanxi,245,2020/2/25
Shaanxi,245,2020/2/26
Shaanxi,245,2020/2/27
Shaanxi,245,2020/2/28
Shaanxi,245,2020/2/29
Shaanxi,245,2020/3/1
Shaanxi,245,2020/3/2
Shaanxi,245,2020/3/3
Shaanxi,245,2020/3/4
Shaanxi,245,2020/3/5
Shaanxi,245,2020/3/6
Shaanxi,245,2020/3/7
Shaanxi,245,2020/3/8
Shaanxi,245,2020/3/9
Shaanxi,245,2020/3/10
Shaanxi,245,2020/3/11
Shaanxi,245,2020/3/12
Shaanxi,245,2020/3/13
Shaanxi,245,2020/3/14
Shaanxi,245,2020/3/15
Shaanxi,245,2020/3/16
Shaanxi,246,2020/3/17
Shaanxi,246,2020/3/18
Shaanxi,246,2020/3/19
Shaanxi,247,2020/3/20
Shaanxi,248,2020/3/21
Shaanxi,248,2020/3/22
Shaanxi,248,2020/3/23
Shaanxi,249,2020/3/24
Shaanxi,250,2020/3/25
Shaanxi,253,2020/3/26
Shaanxi,253,2020/3/27
Shaanxi,253,2020/3/28
Shaanxi,253,2020/3/29
Shaanxi,253,2020/3/30
Shaanxi,253,2020/3/31
Shaanxi,255,2020/4/1
Shaanxi,255,2020/4/2
Shaanxi,255,2020/4/3
Shaanxi,256,2020/4/4
Shaanxi,256,2020/4/5
Shaanxi,256,2020/4/6
Shaanxi,256,2020/4/7
Shaanxi,256,2020/4/8
Shaanxi,256,2020/4/9
Shaanxi,256,2020/4/10
Shaanxi,256,2020/4/11
Shaanxi,256,2020/4/12
Shaanxi,256,2020/4/13
Shaanxi,256,2020/4/14
Shaanxi,256,2020/4/15
Shaanxi,256,2020/4/16
Shaanxi,256,2020/4/17
Shaanxi,256,2020/4/18
Shaanxi,256,2020/4/19
Shaanxi,256,2020/4/20
Shaanxi,277,2020/4/21
Shandong,2,2020/1/22
Shandong,6,2020/1/23
Shandong,15,2020/1/24
Shandong,27,2020/1/25
Shandong,46,2020/1/26
Shandong,75,2020/1/27
Shandong,95,2020/1/28
Shandong,130,2020/1/29
Shandong,158,2020/1/30
Shandong,184,2020/1/31
Shandong,206,2020/2/1
Shandong,230,2020/2/2
Shandong,259,2020/2/3
Shandong,275,2020/2/4
Shandong,307,2020/2/5
Shandong,347,2020/2/6
Shandong,386,2020/2/7
Shandong,416,2020/2/8
Shandong,444,2020/2/9
Shandong,466,2020/2/10
Shandong,487,2020/2/11
Shandong,497,2020/2/12
Shandong,509,2020/2/13
Shandong,523,2020/2/14
Shandong,532,2020/2/15
Shandong,537,2020/2/16
Shandong,541,2020/2/17
Shandong,543,2020/2/18
Shandong,544,2020/2/19
Shandong,546,2020/2/20
Shandong,749,2020/2/21
Shandong,750,2020/2/22
Shandong,754,2020/2/23
Shandong,755,2020/2/24
Shandong,756,2020/2/25
Shandong,756,2020/2/26
Shandong,756,2020/2/27
Shandong,756,2020/2/28
Shandong,756,2020/2/29
Shandong,758,2020/3/1
Shandong,758,2020/3/2
Shandong,758,2020/3/3
Shandong,758,2020/3/4
Shandong,758,2020/3/5
Shandong,758,2020/3/6
Shandong,758,2020/3/7
Shandong,758,2020/3/8
Shandong,758,2020/3/9
Shandong,758,2020/3/10
Shandong,760,2020/3/11
Shandong,760,2020/3/12
Shandong,760,2020/3/13
Shandong,760,2020/3/14
Shandong,760,2020/3/15
Shandong,760,2020/3/16
Shandong,761,2020/3/17
Shandong,761,2020/3/18
Shandong,761,2020/3/19
Shandong,762,2020/3/20
Shandong,764,2020/3/21
Shandong,767,2020/3/22
Shandong,768,2020/3/23
Shandong,768,2020/3/24
Shandong,769,2020/3/25
Shandong,771,2020/3/26
Shandong,772,2020/3/27
Shandong,772,2020/3/28
Shandong,772,2020/3/29
Shandong,773,2020/3/30
Shandong,774,2020/3/31
Shandong,774,2020/4/1
Shandong,775,2020/4/2
Shandong,778,2020/4/3
Shandong,778,2020/4/4
Shandong,779,2020/4/5
Shandong,780,2020/4/6
Shandong,781,2020/4/7
Shandong,783,2020/4/8
Shandong,783,2020/4/9
Shandong,783,2020/4/10
Shandong,784,2020/4/11
Shandong,784,2020/4/12
Shandong,784,2020/4/13
Shandong,784,2020/4/14
Shandong,784,2020/4/15
Shandong,784,2020/4/16
Shandong,787,2020/4/17
Shandong,787,2020/4/18
Shandong,787,2020/4/19
Shandong,787,2020/4/20
Shandong,787,2020/4/21
Shanghai,9,2020/1/22
Shanghai,16,2020/1/23
Shanghai,20,2020/1/24
Shanghai,33,2020/1/25
Shanghai,40,2020/1/26
Shanghai,53,2020/1/27
Shanghai,66,2020/1/28
Shanghai,96,2020/1/29
Shanghai,112,2020/1/30
Shanghai,135,2020/1/31
Shanghai,169,2020/2/1
Shanghai,182,2020/2/2
Shanghai,203,2020/2/3
Shanghai,219,2020/2/4
Shanghai,243,2020/2/5
Shanghai,257,2020/2/6
Shanghai,277,2020/2/7
Shanghai,286,2020/2/8
Shanghai,293,2020/2/9
Shanghai,299,2020/2/10
Shanghai,303,2020/2/11
Shanghai,311,2020/2/12
Shanghai,315,2020/2/13
Shanghai,318,2020/2/14
Shanghai,326,2020/2/15
Shanghai,328,2020/2/16
Shanghai,333,2020/2/17
Shanghai,333,2020/2/18
Shanghai,333,2020/2/19
Shanghai,334,2020/2/20
Shanghai,334,2020/2/21
Shanghai,335,2020/2/22
Shanghai,335,2020/2/23
Shanghai,335,2020/2/24
Shanghai,336,2020/2/25
Shanghai,337,2020/2/26
Shanghai,337,2020/2/27
Shanghai,337,2020/2/28
Shanghai,337,2020/2/29
Shanghai,337,2020/3/1
Shanghai,337,2020/3/2
Shanghai,338,2020/3/3
Shanghai,338,2020/3/4
Shanghai,339,2020/3/5
Shanghai,342,2020/3/6
Shanghai,342,2020/3/7
Shanghai,342,2020/3/8
Shanghai,342,2020/3/9
Shanghai,344,2020/3/10
Shanghai,344,2020/3/11
Shanghai,344,2020/3/12
Shanghai,346,2020/3/13
Shanghai,353,2020/3/14
Shanghai,353,2020/3/15
Shanghai,355,2020/3/16
Shanghai,358,2020/3/17
Shanghai,361,2020/3/18
Shanghai,363,2020/3/19
Shanghai,371,2020/3/20
Shanghai,380,2020/3/21
Shanghai,404,2020/3/22
Shanghai,404,2020/3/23
Shanghai,414,2020/3/24
Shanghai,433,2020/3/25
Shanghai,451,2020/3/26
Shanghai,468,2020/3/27
Shanghai,485,2020/3/28
Shanghai,492,2020/3/29
Shanghai,498,2020/3/30
Shanghai,509,2020/3/31
Shanghai,516,2020/4/1
Shanghai,522,2020/4/2
Shanghai,526,2020/4/3
Shanghai,529,2020/4/4
Shanghai,531,2020/4/5
Shanghai,536,2020/4/6
Shanghai,538,2020/4/7
Shanghai,543,2020/4/8
Shanghai,552,2020/4/9
Shanghai,555,2020/4/10
Shanghai,555,2020/4/11
Shanghai,607,2020/4/12
Shanghai,618,2020/4/13
Shanghai,618,2020/4/14
Shanghai,622,2020/4/15
Shanghai,628,2020/4/16
Shanghai,628,2020/4/17
Shanghai,628,2020/4/18
Shanghai,635,2020/4/19
Shanghai,638,2020/4/20
Shanghai,638,2020/4/21
Shanxi,1,2020/1/22
Shanxi,1,2020/1/23
Shanxi,1,2020/1/24
Shanxi,6,2020/1/25
Shanxi,9,2020/1/26
Shanxi,13,2020/1/27
Shanxi,27,2020/1/28
Shanxi,27,2020/1/29
Shanxi,35,2020/1/30
Shanxi,39,2020/1/31
Shanxi,47,2020/2/1
Shanxi,66,2020/2/2
Shanxi,74,2020/2/3
Shanxi,81,2020/2/4
Shanxi,81,2020/2/5
Shanxi,96,2020/2/6
Shanxi,104,2020/2/7
Shanxi,115,2020/2/8
Shanxi,119,2020/2/9
Shanxi,119,2020/2/10
Shanxi,124,2020/2/11
Shanxi,126,2020/2/12
Shanxi,126,2020/2/13
Shanxi,127,2020/2/14
Shanxi,128,2020/2/15
Shanxi,129,2020/2/16
Shanxi,130,2020/2/17
Shanxi,131,2020/2/18
Shanxi,131,2020/2/19
Shanxi,132,2020/2/20
Shanxi,132,2020/2/21
Shanxi,132,2020/2/22
Shanxi,132,2020/2/23
Shanxi,133,2020/2/24
Shanxi,133,2020/2/25
Shanxi,133,2020/2/26
Shanxi,133,2020/2/27
Shanxi,133,2020/2/28
Shanxi,133,2020/2/29
Shanxi,133,2020/3/1
Shanxi,133,2020/3/2
Shanxi,133,2020/3/3
Shanxi,133,2020/3/4
Shanxi,133,2020/3/5
Shanxi,133,2020/3/6
Shanxi,133,2020/3/7
Shanxi,133,2020/3/8
Shanxi,133,2020/3/9
Shanxi,133,2020/3/10
Shanxi,133,2020/3/11
Shanxi,133,2020/3/12
Shanxi,133,2020/3/13
Shanxi,133,2020/3/14
Shanxi,133,2020/3/15
Shanxi,133,2020/3/16
Shanxi,133,2020/3/17
Shanxi,133,2020/3/18
Shanxi,133,2020/3/19
Shanxi,133,2020/3/20
Shanxi,133,2020/3/21
Shanxi,133,2020/3/22
Shanxi,134,2020/3/23
Shanxi,134,2020/3/24
Shanxi,134,2020/3/25
Shanxi,135,2020/3/26
Shanxi,135,2020/3/27
Shanxi,135,2020/3/28
Shanxi,136,2020/3/29
Shanxi,136,2020/3/30
Shanxi,136,2020/3/31
Shanxi,137,2020/4/1
Shanxi,137,2020/4/2
Shanxi,137,2020/4/3
Shanxi,137,2020/4/4
Shanxi,138,2020/4/5
Shanxi,138,2020/4/6
Shanxi,138,2020/4/7
Shanxi,163,2020/4/8
Shanxi,166,2020/4/9
Shanxi,168,2020/4/10
Shanxi,172,2020/4/11
Shanxi,172,2020/4/12
Shanxi,173,2020/4/13
Shanxi,173,2020/4/14
Shanxi,186,2020/4/15
Shanxi,194,2020/4/16
Shanxi,197,2020/4/17
Shanxi,197,2020/4/18
Shanxi,197,2020/4/19
Shanxi,197,2020/4/20
Shanxi,197,2020/4/21
Sichuan,5,2020/1/22
Sichuan,8,2020/1/23
Sichuan,15,2020/1/24
Sichuan,28,2020/1/25
Sichuan,44,2020/1/26
Sichuan,69,2020/1/27
Sichuan,90,2020/1/28
Sichuan,108,2020/1/29
Sichuan,142,2020/1/30
Sichuan,177,2020/1/31
Sichuan,207,2020/2/1
Sichuan,231,2020/2/2
Sichuan,254,2020/2/3
Sichuan,282,2020/2/4
Sichuan,301,2020/2/5
Sichuan,321,2020/2/6
Sichuan,344,2020/2/7
Sichuan,364,2020/2/8
Sichuan,386,2020/2/9
Sichuan,405,2020/2/10
Sichuan,417,2020/2/11
Sichuan,436,2020/2/12
Sichuan,451,2020/2/13
Sichuan,463,2020/2/14
Sichuan,470,2020/2/15
Sichuan,481,2020/2/16
Sichuan,495,2020/2/17
Sichuan,508,2020/2/18
Sichuan,514,2020/2/19
Sichuan,520,2020/2/20
Sichuan,525,2020/2/21
Sichuan,526,2020/2/22
Sichuan,526,2020/2/23
Sichuan,527,2020/2/24
Sichuan,529,2020/2/25
Sichuan,531,2020/2/26
Sichuan,534,2020/2/27
Sichuan,538,2020/2/28
Sichuan,538,2020/2/29
Sichuan,538,2020/3/1
Sichuan,538,2020/3/2
Sichuan,538,2020/3/3
Sichuan,538,2020/3/4
Sichuan,539,2020/3/5
Sichuan,539,2020/3/6
Sichuan,539,2020/3/7
Sichuan,539,2020/3/8
Sichuan,539,2020/3/9
Sichuan,539,2020/3/10
Sichuan,539,2020/3/11
Sichuan,539,2020/3/12
Sichuan,539,2020/3/13
Sichuan,539,2020/3/14
Sichuan,539,2020/3/15
Sichuan,539,2020/3/16
Sichuan,540,2020/3/17
Sichuan,540,2020/3/18
Sichuan,540,2020/3/19
Sichuan,541,2020/3/20
Sichuan,542,2020/3/21
Sichuan,543,2020/3/22
Sichuan,543,2020/3/23
Sichuan,545,2020/3/24
Sichuan,547,2020/3/25
Sichuan,547,2020/3/26
Sichuan,548,2020/3/27
Sichuan,548,2020/3/28
Sichuan,550,2020/3/29
Sichuan,550,2020/3/30
Sichuan,550,2020/3/31
Sichuan,552,2020/4/1
Sichuan,554,2020/4/2
Sichuan,555,2020/4/3
Sichuan,557,2020/4/4
Sichuan,558,2020/4/5
Sichuan,559,2020/4/6
Sichuan,560,2020/4/7
Sichuan,560,2020/4/8
Sichuan,560,2020/4/9
Sichuan,560,2020/4/10
Sichuan,560,2020/4/11
Sichuan,560,2020/4/12
Sichuan,560,2020/4/13
Sichuan,560,2020/4/14
Sichuan,560,2020/4/15
Sichuan,560,2020/4/16
Sichuan,560,2020/4/17
Sichuan,561,2020/4/18
Sichuan,561,2020/4/19
Sichuan,561,2020/4/20
Sichuan,561,2020/4/21
Tianjin,4,2020/1/22
Tianjin,4,2020/1/23
Tianjin,8,2020/1/24
Tianjin,10,2020/1/25
Tianjin,14,2020/1/26
Tianjin,23,2020/1/27
Tianjin,24,2020/1/28
Tianjin,27,2020/1/29
Tianjin,31,2020/1/30
Tianjin,32,2020/1/31
Tianjin,41,2020/2/1
Tianjin,48,2020/2/2
Tianjin,60,2020/2/3
Tianjin,67,2020/2/4
Tianjin,69,2020/2/5
Tianjin,79,2020/2/6
Tianjin,81,2020/2/7
Tianjin,88,2020/2/8
Tianjin,91,2020/2/9
Tianjin,95,2020/2/10
Tianjin,106,2020/2/11
Tianjin,112,2020/2/12
Tianjin,119,2020/2/13
Tianjin,120,2020/2/14
Tianjin,122,2020/2/15
Tianjin,124,2020/2/16
Tianjin,125,2020/2/17
Tianjin,128,2020/2/18
Tianjin,130,2020/2/19
Tianjin,131,2020/2/20
Tianjin,132,2020/2/21
Tianjin,135,2020/2/22
Tianjin,135,2020/2/23
Tianjin,135,2020/2/24
Tianjin,135,2020/2/25
Tianjin,135,2020/2/26
Tianjin,136,2020/2/27
Tianjin,136,2020/2/28
Tianjin,136,2020/2/29
Tianjin,136,2020/3/1
Tianjin,136,2020/3/2
Tianjin,136,2020/3/3
Tianjin,136,2020/3/4
Tianjin,136,2020/3/5
Tianjin,136,2020/3/6
Tianjin,136,2020/3/7
Tianjin,136,2020/3/8
Tianjin,136,2020/3/9
Tianjin,136,2020/3/10
Tianjin,136,2020/3/11
Tianjin,136,2020/3/12
Tianjin,136,2020/3/13
Tianjin,136,2020/3/14
Tianjin,136,2020/3/15
Tianjin,136,2020/3/16
Tianjin,136,2020/3/17
Tianjin,136,2020/3/18
Tianjin,137,2020/3/19
Tianjin,137,2020/3/20
Tianjin,137,2020/3/21
Tianjin,137,2020/3/22
Tianjin,141,2020/3/23
Tianjin,145,2020/3/24
Tianjin,145,2020/3/25
Tianjin,151,2020/3/26
Tianjin,155,2020/3/27
Tianjin,161,2020/3/28
Tianjin,166,2020/3/29
Tianjin,174,2020/3/30
Tianjin,174,2020/3/31
Tianjin,176,2020/4/1
Tianjin,176,2020/4/2
Tianjin,180,2020/4/3
Tianjin,180,2020/4/4
Tianjin,180,2020/4/5
Tianjin,180,2020/4/6
Tianjin,180,2020/4/7
Tianjin,180,2020/4/8
Tianjin,182,2020/4/9
Tianjin,183,2020/4/10
Tianjin,183,2020/4/11
Tianjin,183,2020/4/12
Tianjin,184,2020/4/13
Tianjin,185,2020/4/14
Tianjin,185,2020/4/15
Tianjin,186,2020/4/16
Tianjin,189,2020/4/17
Tianjin,189,2020/4/18
Tianjin,189,2020/4/19
Tianjin,189,2020/4/20
Tianjin,189,2020/4/21
Tibet,0,2020/1/22
Tibet,0,2020/1/23
Tibet,0,2020/1/24
Tibet,0,2020/1/25
Tibet,0,2020/1/26
Tibet,0,2020/1/27
Tibet,0,2020/1/28
Tibet,0,2020/1/29
Tibet,1,2020/1/30
Tibet,1,2020/1/31
Tibet,1,2020/2/1
Tibet,1,2020/2/2
Tibet,1,2020/2/3
Tibet,1,2020/2/4
Tibet,1,2020/2/5
Tibet,1,2020/2/6
Tibet,1,2020/2/7
Tibet,1,2020/2/8
Tibet,1,2020/2/9
Tibet,1,2020/2/10
Tibet,1,2020/2/11
Tibet,1,2020/2/12
Tibet,1,2020/2/13
Tibet,1,2020/2/14
Tibet,1,2020/2/15
Tibet,1,2020/2/16
Tibet,1,2020/2/17
Tibet,1,2020/2/18
Tibet,1,2020/2/19
Tibet,1,2020/2/20
Tibet,1,2020/2/21
Tibet,1,2020/2/22
Tibet,1,2020/2/23
Tibet,1,2020/2/24
Tibet,1,2020/2/25
Tibet,1,2020/2/26
Tibet,1,2020/2/27
Tibet,1,2020/2/28
Tibet,1,2020/2/29
Tibet,1,2020/3/1
Tibet,1,2020/3/2
Tibet,1,2020/3/3
Tibet,1,2020/3/4
Tibet,1,2020/3/5
Tibet,1,2020/3/6
Tibet,1,2020/3/7
Tibet,1,2020/3/8
Tibet,1,2020/3/9
Tibet,1,2020/3/10
Tibet,1,2020/3/11
Tibet,1,2020/3/12
Tibet,1,2020/3/13
Tibet,1,2020/3/14
Tibet,1,2020/3/15
Tibet,1,2020/3/16
Tibet,1,2020/3/17
Tibet,1,2020/3/18
Tibet,1,2020/3/19
Tibet,1,2020/3/20
Tibet,1,2020/3/21
Tibet,1,2020/3/22
Tibet,1,2020/3/23
Tibet,1,2020/3/24
Tibet,1,2020/3/25
Tibet,1,2020/3/26
Tibet,1,2020/3/27
Tibet,1,2020/3/28
Tibet,1,2020/3/29
Tibet,1,2020/3/30
Tibet,1,2020/3/31
Tibet,1,2020/4/1
Tibet,1,2020/4/2
Tibet,1,2020/4/3
Tibet,1,2020/4/4
Tibet,1,2020/4/5
Tibet,1,2020/4/6
Tibet,1,2020/4/7
Tibet,1,2020/4/8
Tibet,1,2020/4/9
Tibet,1,2020/4/10
Tibet,1,2020/4/11
Tibet,1,2020/4/12
Tibet,1,2020/4/13
Tibet,1,2020/4/14
Tibet,1,2020/4/15
Tibet,1,2020/4/16
Tibet,1,2020/4/17
Tibet,1,2020/4/18
Tibet,1,2020/4/19
Tibet,1,2020/4/20
Tibet,1,2020/4/21
Xinjiang,0,2020/1/22
Xinjiang,2,2020/1/23
Xinjiang,2,2020/1/24
Xinjiang,3,2020/1/25
Xinjiang,4,2020/1/26
Xinjiang,5,2020/1/27
Xinjiang,10,2020/1/28
Xinjiang,13,2020/1/29
Xinjiang,14,2020/1/30
Xinjiang,17,2020/1/31
Xinjiang,18,2020/2/1
Xinjiang,21,2020/2/2
Xinjiang,24,2020/2/3
Xinjiang,29,2020/2/4
Xinjiang,32,2020/2/5
Xinjiang,36,2020/2/6
Xinjiang,39,2020/2/7
Xinjiang,42,2020/2/8
Xinjiang,45,2020/2/9
Xinjiang,49,2020/2/10
Xinjiang,55,2020/2/11
Xinjiang,59,2020/2/12
Xinjiang,63,2020/2/13
Xinjiang,65,2020/2/14
Xinjiang,70,2020/2/15
Xinjiang,71,2020/2/16
Xinjiang,75,2020/2/17
Xinjiang,76,2020/2/18
Xinjiang,76,2020/2/19
Xinjiang,76,2020/2/20
Xinjiang,76,2020/2/21
Xinjiang,76,2020/2/22
Xinjiang,76,2020/2/23
Xinjiang,76,2020/2/24
Xinjiang,76,2020/2/25
Xinjiang,76,2020/2/26
Xinjiang,76,2020/2/27
Xinjiang,76,2020/2/28
Xinjiang,76,2020/2/29
Xinjiang,76,2020/3/1
Xinjiang,76,2020/3/2
Xinjiang,76,2020/3/3
Xinjiang,76,2020/3/4
Xinjiang,76,2020/3/5
Xinjiang,76,2020/3/6
Xinjiang,76,2020/3/7
Xinjiang,76,2020/3/8
Xinjiang,76,2020/3/9
Xinjiang,76,2020/3/10
Xinjiang,76,2020/3/11
Xinjiang,76,2020/3/12
Xinjiang,76,2020/3/13
Xinjiang,76,2020/3/14
Xinjiang,76,2020/3/15
Xinjiang,76,2020/3/16
Xinjiang,76,2020/3/17
Xinjiang,76,2020/3/18
Xinjiang,76,2020/3/19
Xinjiang,76,2020/3/20
Xinjiang,76,2020/3/21
Xinjiang,76,2020/3/22
Xinjiang,76,2020/3/23
Xinjiang,76,2020/3/24
Xinjiang,76,2020/3/25
Xinjiang,76,2020/3/26
Xinjiang,76,2020/3/27
Xinjiang,76,2020/3/28
Xinjiang,76,2020/3/29
Xinjiang,76,2020/3/30
Xinjiang,76,2020/3/31
Xinjiang,76,2020/4/1
Xinjiang,76,2020/4/2
